"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
26.,"-Plant-based Powerful Antifungal, Repairing, Purifying and Revitalizing Treatment for Nails Professional Hand/Foot care.Quick & Easy. Made in Switzerland.","B06XZQCNS9","https://www.amazon.de/dp/B06XZQCNS9?psc=1","https://m.media-amazon.com/images/I/81CGIB-ulsL._SY355_.jpg","PODERM",22.79,"4,801","4,059","2,000","127,851.97","94,112.45",154,152,"AMZ",5.79,2,4,"13,270",8,249,"Amazon","Beauty","Standard Envelope","AMZ","11.40 x 2.40 x 5.10 cm",0.04,"N/A","Feb 7, 2017",,"No",110,"Amazon"
28.,"Ciclopoli Against Nail Fungus, for Fungal Diseases of the Nails, Anti-Fungal Nail Polish with Proven Active Ingredient Ciclopirox and Deep Effect, Apply Only Once a Day, 3.3 ml","B0098HCHZ2","https://www.amazon.de/dp/B0098HCHZ2?psc=1","https://m.media-amazon.com/images/I/617SSakp32L._SY355_.jpg","Ciclopoli",25.15,"3,188","3,188","N/A","81,063.07","81,047.11",176,"N/A","NL",7.09,18,4.2,"2,663",8,"N/A","esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.02,"N/A","Sep 10, 2012",,"No",163,"esando"
46.,"Ciclopoli Fungal Nail Treatment, 6.6 ml","B00DIWHUWI","https://www.amazon.de/dp/B00DIWHUWI?psc=1","https://m.media-amazon.com/images/I/61gjckc3TgL._AC_SY355_.jpg","Ciclopoli",33.86,"1,802","1,802","N/A","60,192.68","60,191.5",39,"244,824","N/A",9.11,20,4.2,"3,719",8,0,,"Beauty","Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.03,"N/A","Jun 21, 2013",,"No",154,
21.,"Nail Fungus Solution - Scientifically Confirmed Effect - Effective Nail Polish for Beautiful & Nourished Nails | Nail Hardener | Suitable for Foot & Hand, 10 ml","B0DD4H99XN","https://www.amazon.de/dp/B0DD4H99XN?psc=1","https://m.media-amazon.com/images/I/71x8BPAQP5L._SY355_.jpg","Medolin",9.99,"5,784","5,784","2,000","56,209.75","56,151.78",160,277,"DE",3.15,1,4.3,"1,465",6,66,"Medolin","Health & Personal Care","Large Envelope","FBA","11.90 x 3.40 x 3.50 cm",0.05,"N/A","Sep 20, 2024",,"No",19,"Medolin"
53.,"TOSOWOONG Arbutin 7% + Tranexamic Acid 4% Cream, 70, 000 ppm Arbutin, 40, 000 ppm TXA, Niacinamide, Glutathione, Against Pigment Spots, Freckles & Blemishes, Korean Skin Care, 50 ml","B0DPPL76XJ","https://www.amazon.de/dp/B0DPPL76XJ?psc=1","https://m.media-amazon.com/images/I/61+Xs8eqFbL._SY355_.jpg","TOSOWOONG",24.16,"1,459","1,459",600,"42,035.57","42,032.68",181,"1,361","KR",8.52,1,4.2,"4,635",6,482,"TOSOWOONG DE","Beauty","Large Envelope","FBA","17.50 x 3.71 x 4.60 cm",0.07,"N/A","Mar 23, 2025",,"No",13,"TOSOWOONG DE"
35.,"Loceryl Nail Polish 3ml","B01FYWF9TA","https://www.amazon.de/dp/B01FYWF9TA?psc=1","https://m.media-amazon.com/images/I/61GALC85G1L._SX355_.jpg","Loceryl",28.36,"1,331",850,"N/A","33,227.3","23,397.07",23,"N/A","NL",7.37,15,4.1,831,7,0,"esando",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.1,"N/A","May 21, 2016",,"No",119,"esando"
24.,"Loceryl Anti-fungal Nail Polish, Direct Applicator, 5 ml","B01IRFNKGU","https://www.amazon.de/dp/B01IRFNKGU?psc=1","https://m.media-amazon.com/images/I/61mwiFZIXqL._SX355_.jpg","Loceryl",40.75,562,562,"N/A","22,356.67","22,354.18",56,"N/A","NL",9.3,17,4.4,804,8,0,"Apotheke Online",,"Large Envelope","MFN","4.00 x 5.00 x 10.00 cm",0.11,"N/A","Jul 20, 2016",,"No",117,"Apotheke Online"
37.,"PODERM - BOOSTER AGAINST - Complements the treatment of stubborn ones - Halves the treatment time - Do not use individually - Swiss Made - PODERM","B08D9HKFGS","https://www.amazon.de/dp/B08D9HKFGS?psc=1","https://m.media-amazon.com/images/I/71zQG5at9hL._SY355_.jpg","PODERM",18.5,"1,104","1,104",500,"20,774","20,772.87",145,"3,088","AMZ",6.14,2,4.1,"3,782",8,59,"Amazon","Beauty","Standard Envelope","AMZ","11.90 x 2.50 x 5.50 cm",0.04,"N/A","Nov 10, 2020",,"No",65,"Amazon"
36.,"SENSITIVE AND CURVED NAILS. SOOTHES, SOFTENS, NOURISHES. Easy, fast treatment for hands and feet using exceptional Swiss plants and essential oils (organic orange and rosemary). High level, professional quality.","B01MY7OTA3","https://www.amazon.de/dp/B01MY7OTA3?psc=1","https://m.media-amazon.com/images/I/71mUYGEt9hL._SY355_.jpg","PODERM",22.79,824,824,300,"19,074.85","19,074.02",211,"3,730","AMZ","N/A",2,4.1,"2,306",7,57,"Amazon","Beauty","Large Envelope","AMZ","11.40 x 2.70 x 5.10 cm",0.04,"N/A","Feb 7, 2017",,"No",110,"Amazon"
11.,"Amorolfin Nagelkur HEUMANN 5% Active Ingredient Nail Polish for Nail Fungus Treatment - Effective Aid for Fungal Infections Thanks to Wide Spectrum of Effect, 5 ml","B00DIWQB4Q","https://www.amazon.de/dp/B00DIWQB4Q?psc=1","https://m.media-amazon.com/images/I/61+Uw-wKm6L._SY355_.jpg","Heumann",23.78,"1,133",534,"N/A","21,607.95","12,182.43",163,"N/A","NL",6.73,18,4.2,"1,088",7,"N/A","esando",,"Extra Large Envelope","MFN","4.50 x 10.80 x 9.50 cm",0.12,"N/A","Jun 21, 2013",,"No",154,"esando"
