"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
6.,"Instituto Español Atopic Skin Shampoo - 300 ML","B01CS5KDOC","https://www.amazon.es/dp/B01CS5KDOC?psc=1","https://m.media-amazon.com/images/I/61fvp4VZU0S._AC_SY355_.jpg","Instituto Español",3.29,838,838,700,"3,369.89","3,369.9",46,411,"AMZ",4.59,14,4.5,"3,067",1,18,"Amazon","Beauty","Extra Large Envelope","AMZ","19.50 x 4.50 x 8.60 cm",0.37,"N/A","Mar 10, 2016",,"No",123,"Amazon"
7.,"REPAVAR ATOPIC ECO LEATHER SHAMPOO 200 ML","B00J5FZMT0","https://www.amazon.es/dp/B00J5FZMT0?psc=1","https://m.media-amazon.com/images/I/71DiiPO5qzL._AC_SY355_.jpg","REPAVAR",13.5,50,50,50,772.05,772.05,41,"6,962","AMZ",6.36,11,4.4,154,4,0,,"Beauty","Extra Large Envelope","AMZ","16.40 x 4.20 x 6.10 cm",0.25,"N/A","Jun 5, 2015",,"No",132,
16.,"Vichy Dercos Technique Dercos Technique Psolution Shampoo for Scalp with Psoriasis, Removes Scales and Reduces Itching, Clean and Healthy Scalp, Double Effectiveness, Unisex, Dercos Technique, 200 ml","B09GRM5X73","https://www.amazon.es/dp/B09GRM5X73?psc=1","https://m.media-amazon.com/images/I/71MZJV2dslL._SX342_.jpg","VICHY",11.32,"1,809","1,809","1,000","20,475.71","20,475.73",199,404,"AMZ",4.98,1,4.6,"1,315",7,280,"Amazon","Beauty","Extra Large Envelope","AMZ","17.30 x 4.90 x 4.90 cm",0.25,"N/A","Sep 21, 2021",,"No",57,"Amazon"
17.,"Vichy Dercos Technique Anti-Dandruff Shampoo, Oily Hair, Eliminates Dandruff and Reduces Itching, Clean and Healthy Scalp, Double Efficiency, Unisex, Dercos Technique, 390 ml","B00WN2BY7G","https://www.amazon.es/dp/B00WN2BY7G?psc=1","https://m.media-amazon.com/images/I/61jixBW8nsL._SX342_.jpg","VICHY",14.9,"8,242","8,242","5,000","139,159.09","139,159.07",174,41,"AMZ",7.14,1,4.7,"11,337",11,285,"Amazon","Beauty","Extra Large Envelope","AMZ","20.20 x 5.90 x 5.90 cm",0.45,"N/A","Apr 24, 2015",,"No",134,"Amazon"
18.,"La Roche Posay, Kerium Extra Soft Physiological Shampoo Gel, Soothes Scalp, Enriched with Thermal Water, For Sensitive Scalp, 400 ml","B00IVIMVFK","https://www.amazon.es/dp/B00IVIMVFK?psc=1","https://m.media-amazon.com/images/I/71r42hKzfEL._SX342_.jpg","La Roche-Posay",12.88,"1,279","1,279",700,"16,468.01","16,468.01",132,584,"AMZ",5.94,1,4.5,"2,608",1,62,"Amazon","Beauty","Small Parcel","AMZ","19.70 x 6.30 x 6.40 cm",0.47,"N/A","Jan 1, 2009",,"No",209,"Amazon"
19.,"ISDIN Psorisdin Anti-flaking Shampoo, Anti-flaking Shampoo that Helps Relieve Itch of Psoriasis, Relieves Itching Associated with Peeling States","B00D3HR76M","https://www.amazon.es/dp/B00D3HR76M?psc=1","https://m.media-amazon.com/images/I/519+GPV76+L._SX342_.jpg","ISDIN",10.91,"1,825",767,400,"34,769.91","11,818.71",144,492,"AMZ",5.88,23,4.3,"4,086",8,47,"Amazon","Beauty","Large Envelope","AMZ","15.00 x 3.50 x 6.50 cm",0.25,"N/A","Jul 28, 2014",,"No",143,"Amazon"
20.,"Vichy Dercos Technique Dercos Technique Anti-Dandruff Shampoo, Dry Hair, Eliminates Dandruff and Reduces Itching, Clean and Healthy Scalp, Double Efficiency, Unisex, Dercos Technique","B01BPHAD1W","https://www.amazon.es/dp/B01BPHAD1W?psc=1","https://m.media-amazon.com/images/I/61xTSvAcq+L._AC_SY355_.jpg","VICHY",15.26,"2,007","2,007","1,000","32,270.27","32,270.29",182,313,"AMZ",6.2,1,4.8,"3,700",9,157,"Amazon","Beauty","Extra Large Envelope","AMZ","20.00 x 6.00 x 6.10 cm",0.45,"N/A","Feb 12, 2016",,"No",124,"Amazon"
21.,"ZIAJA MED Soothing Dermatological Antipruritic Shampoo, Natural Formula with Aloe, for All Hair Types, 300 ml","B0DF7ZD6P4","https://www.amazon.es/dp/B0DF7ZD6P4?psc=1","https://m.media-amazon.com/images/I/51AH-2DTSNL._AC_SY355_.jpg","Ziaja",3.3,360,360,200,"1,436.74","1,436.76",109,"2,590","AMZ",3.55,1,4,109,1,9,"Amazon","Beauty","Extra Large Envelope","AMZ","18.20 x 5.50 x 5.60 cm",0.34,"N/A","Aug 17, 2024",,"No",22,"Amazon"
22.,"ISDIN Psorisdin Anti-flaking Shampoo, Anti-flaking Shampoo that Helps Relieve Itch of Psoriasis, Relieves Itching Associated with Peeling States","B082S3GNPJ","https://www.amazon.es/dp/B082S3GNPJ?psc=1","https://m.media-amazon.com/images/I/61rvqznXb8L._SX342_.jpg","ISDIN",23.34,"1,825","1,058",500,"34,769.91","22,951.25",144,492,"AMZ",7.89,17,4.3,"4,086",8,42,"Amazon","Beauty","Extra Large Envelope","AMZ","18.90 x 4.10 x 8.00 cm",0.49,"N/A","Oct 11, 2018",,"No",92,"Amazon"
23.,"Rilastil - Advance Ultra-thin Shampoo for Sensitive Scalp, Seborrheic Dermatitis, Eczema, Sulfate-Free, with Oat Derivatives, Amino Acids, Hydrates Natural Volume - 500ml","B00TTX05FY","https://www.amazon.es/dp/B00TTX05FY?psc=1","https://m.media-amazon.com/images/I/41vyuPr5I1L._AC_SY355_.jpg","Rilastil",10.4,243,243,100,"3,126.5","3,126.52",170,"3,792","AMZ",5.8,17,4.4,163,5,2,"Amazon","Beauty","Extra Large Envelope","AMZ","21.90 x 5.20 x 7.30 cm",0.58,"N/A","Nov 20, 2013",,"No",151,"Amazon"
24.,"Milva Pine Tar Shampoo for Seborrheic Dermatitis - 500ml Natural Anti-Dandruff Shampoo - Anti-Dandruff for Psoriasis - Solution for Dry Scalp with Itchy and Visible Flaking","B072LTMTMQ","https://www.amazon.es/dp/B072LTMTMQ?psc=1","https://m.media-amazon.com/images/I/81cjakBEXrL._AC_SY355_.jpg","Milva",13.69,187,153,100,"2,418.48","2,091.77",172,"3,446","GB",5.96,1,3.7,"2,177",8,35,"VS TRADE SOLUTIONS","Beauty","Extra Large Envelope","FBA","22.40 x 5.30 x 8.80 cm",0.55,"N/A","Aug 3, 2017",,"No",106,"VS TRADE SOLUTIONS"
