"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
6.,"Instituto Español Oleogel Atopic Skins - 300 ml","B087KC4NLB","https://www.amazon.es/dp/B087KC4NLB?psc=1","https://m.media-amazon.com/images/I/61yEIZ7CBhS._AC_SY355_.jpg","Instituto Español",3.93,"1,205","1,205",700,"5,714.63","5,714.65",47,651,"AMZ",3.66,8,4.2,937,1,13,"Amazon","Beauty","Extra Large Envelope","AMZ","21.40 x 4.10 x 8.30 cm",0.36,"N/A","Apr 21, 2020",,"No",75,"Amazon"
7.,"Rilastil Xerolact Protective Cleansing Oil","B0DVM1G1B3","https://www.amazon.es/dp/B0DVM1G1B3?psc=1","https://m.media-amazon.com/images/I/61qoRmZRZTL._SY445_.jpg","Rilastil",11.69,"1,319","1,030",900,"19,176.87","12,793.4",42,488,"AMZ",7.44,12,4.6,505,7,22,,"Beauty","Small Parcel","AMZ","24.80 x 8.70 x 9.50 cm",1.17,"N/A","Apr 9, 2025",,"No",15,
17.,"Atopic Skin Oil Gel, 300 ml (Pack of 2)","B0F13FCTWQ","https://www.amazon.es/dp/B0F13FCTWQ?psc=1","https://m.media-amazon.com/images/I/71iDtSK7TkL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg","Instituto Español",9.5,"1,205",0,"N/A","5,714.63",0,39,651,"AMZ","N/A",1,4.2,937,8,12,"Amazon","Beauty","Extra Large Envelope","AMZ","21.50 x 4.20 x 8.50 cm",0.7,"N/A","Mar 11, 2025",,"No",16,"Amazon"
18.,"PLANTAWA Sweet Almond Oil 500ml | 100% Pure Natural Cold Pressed | Sensitive Skin and Baby Body Moisturizer | Massages, Pregnancy and Stretch Marks | Hair, Cuticles and Makeup Remover","B0BF5F8JKJ","https://www.amazon.es/dp/B0BF5F8JKJ?psc=1","https://m.media-amazon.com/images/I/612+HLH12iL._AC_SY355_.jpg","PLANTAWA",8.22,710,710,400,"7,066.12","7,066.14",183,"1,600","AMZ",4.8,2,4.7,"1,326",7,35,"Amazon","Beauty","Small Parcel","AMZ","18.00 x 7.00 x 18.00 cm",0.49,"N/A","Sep 13, 2022",,"No",46,"Amazon"
19.,"BEPANTHOL Atopic Skin Moisturizing Cream - SensiControl Daily Emollient Cream with Pro-Vitamin B5 - Promotes Deep and Lasting Hydration for Healthy and Protected Skin - 400ml","B087XGVFL1","https://www.amazon.es/dp/B087XGVFL1?psc=1","https://m.media-amazon.com/images/I/61J5r5t+SfL._AC_SY355_.jpg","BEPANTHOL",14.87,"1,658","1,658","1,000","32,370.64","32,370.66",174,386,"AMZ",6.71,15,4.6,"1,484",7,13,"Amazon","Beauty","Small Parcel","AMZ","19.40 x 6.30 x 7.20 cm",0.46,"N/A","Apr 20, 2020",,"No",75,"Amazon"
20.,"URIAGE XEMOSE Shower gel for dry skin, with atopic tendency I Soothe for lasting comfort. Gel in foamy, soft and nourishing oil I Face and body I Unscented without soap I physiological pH.","B00P9YV0Z6","https://www.amazon.es/dp/B00P9YV0Z6?psc=1","https://m.media-amazon.com/images/I/718kZfK3reL._AC_SY355_.jpg","Uriage",15.25,480,191,100,"5,800.5","2,257.96",188,"2,396","N/A",6.01,25,4.7,"2,124",8,34,"MARKATE UNO","Beauty","Small Parcel","FBA","24.30 x 8.30 x 8.30 cm",1.23,"N/A","Aug 27, 2014",,"No",143,"MARKATE UNO"
21.,"DRASANVI SWEET ALMOND OIL - Especially nourishing and moisturizing - Helps reduce wrinkles and stretch marks - Suitable for all skin types - VEGAN - 250 ml","B00XZ3NATM","https://www.amazon.es/dp/B00XZ3NATM?psc=1","https://m.media-amazon.com/images/I/71PHfDoxdBL._AC_SY355_.jpg","Drasanvi",3.71,"1,491","1,170",600,"8,275.82","4,293.76",155,"1,117","AMZ",3.39,4,4.5,333,7,26,"Amazon","Beauty","Large Envelope","AMZ","16.50 x 3.50 x 7.00 cm",0.26,"N/A","May 20, 2015",,"No",134,"Amazon"
22.,"GoNaturals Sweet Almond Oil, 250ml - 100% Pure, Natural and Cold Pressed - Moisturizing Body Oil for Skin, Hair, Nails and Anti-Stretch Marks Pregnancy","B09MDHLXJM","https://www.amazon.es/dp/B09MDHLXJM?psc=1","https://m.media-amazon.com/images/I/81P4rcqWUYL._AC_SY355_.jpg","GONATURALS",11.39,301,301,200,"3,614.36","3,614.39",151,"3,166","DE",5.26,1,4.5,659,9,"N/A","Vivere GmbH","Beauty","Small Parcel","FBA","16.30 x 6.70 x 6.80 cm",0.26,"N/A","Dec 13, 2021",,"No",55,"Vivere GmbH"
23.,"Kanzy Rosehip Oil 120ml Cold Pressed Unrefined Rosehip Oil for Scars and Stretch Marks, Used as Moisturizer for Body and Skin","B07BYMJMJZ","https://www.amazon.es/dp/B07BYMJMJZ?psc=1","https://m.media-amazon.com/images/I/81kvJ-wzhlL._AC_SX355_.jpg","KANZY HAIR AND BEAUTY",9.91,"5,892","1,904","1,000","61,242.3","22,824.57",125,63,"GB",5.08,1,4.6,"47,886",7,"32,068","KANZY","Beauty","Extra Large Envelope","FBA","19.40 x 4.90 x 13.70 cm",0.23,"N/A","Jun 23, 2018",,"No",97,"KANZY"
24.,"Bio-Oil | Skin Care Oil with Stretch Marks, Scars & Spots | Body & Facial Treatment | 200ml","B01HGLUJGA","https://www.amazon.es/dp/B01HGLUJGA?psc=1","https://m.media-amazon.com/images/I/61ZlcjI3bQL._SX342_.jpg","Bio-Oil",12.45,"1,898","1,898","1,000","36,742.69","36,742.68",91,282,"AMZ",6.93,1,4.7,"7,519",4,25,"Amazon","Beauty","Extra Large Envelope","AMZ","17.20 x 4.90 x 5.20 cm",0.22,"N/A","Mar 18, 2016",,"No",124,"Amazon"
25.,"Bifemme Almond Oil with Rosehip Oil - 250 ml","B00DN9OAA6","https://www.amazon.es/dp/B00DN9OAA6?psc=1","https://m.media-amazon.com/images/I/61AiwZO8QmL._AC_SY355_.jpg","YNSADIET",7.42,26,26,"N/A",222.32,222.31,44,"20,596","ES",4,11,4.5,212,3,0,"ECOCASH","Beauty","Extra Large Envelope","MFN","14.40 x 5.60 x 6.00 cm",0.26,"N/A","May 16, 2016",,"No",122,"ECOCASH"
