asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B07822SW1J,,Style Name: One size,amazon.fr,,,Inutile,Inutile,1,Reviewed in France on 25 January 2026,Valluy,True,0,R3LBCNMG3L7ZDV,https://www.amazon.fr/gp/customer-reviews/R3LBCNMG3L7ZDV,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Décevant,"Les deux premières heures parfait au moins 30 guêpes dedans sauf que le lendemain matin reste 3 guêpes et quelques mouches mortes le reste est ressorti, quelle déception trop cher pour ce que c’est, rien ne vaut que la bouteille avec le goulot retourné 😉.",1,Reviewed in France on 16 July 2022,Tof,True,0,R3GBN9JBCXXPLS,https://www.amazon.fr/gp/customer-reviews/R3GBN9JBCXXPLS,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Garde manger pour guêpes et non pas piège à guêpes,,1,Reviewed in France on 24 July 2022,Clem74,True,0,R1WRVFECEZ6GXR,https://www.amazon.fr/gp/customer-reviews/R1WRVFECEZ6GXR,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Efficacité discutable,,1,Reviewed in France on 12 August 2020,Yves,True,13,R2WUOS7V463PWB,https://www.amazon.fr/gp/customer-reviews/R2WUOS7V463PWB,https://m.media-amazon.com/images/I/71SHrhIv4yL._SY88.jpg,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Bar à boissons,"Les guêpes entre, boivent, et ressortent ! 😂 😂 Ceci et un bar à boissons",1,Reviewed in France on 23 August 2022,Djolebrico,True,0,RTKCOYS7A1RCI,https://www.amazon.fr/gp/customer-reviews/RTKCOYS7A1RCI,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Ne fonctionne pas du tout.,Ca ne fonctionne pas du toutPas tres costaud en plusZero,1,Reviewed in France on 10 April 2021,Client amazon,False,0,RPKMI07UHYVNF,https://www.amazon.fr/gp/customer-reviews/RPKMI07UHYVNF,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Muy pobre,"Se puede ver cómo las moscas entran y salen sin dificultad alguna, ninguna cae contra el cebo.",1,Reviewed in Spain on 16 November 2022,Esteban M.,True,0,R27TSL6E24A2EX,https://www.amazon.fr/gp/customer-reviews/R27TSL6E24A2EX,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,pakket,waar is mijn pakket want dit kan nooit in de brievenbus,1,Reviewed in Belgium on 27 September 2023,Marc Rossie,True,0,R2MCR916BQWQ12,https://www.amazon.fr/gp/customer-reviews/R2MCR916BQWQ12,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Mangelhafter Rückläufer statt Neuware,"Waren im unbeschädigten Original-Karton angeliefert worden. Innen erwiesen sich die Artikel als wahrscheinliche Rückläufer im beschädigten und eingerissenen Zustand am Plastikhals. Ebenso auf dem Deckel, der offensichtlich sehr kraftintensiv gereinigt wurde. Lauter tiefere Kratzer auf beiden Artikeln. Hatte zum Angebotspreis bestellt, was aber nicht heißt, dass man gerne beschädigte oder gebrauchte Ware bekommen sollte. Geht gar nicht.. Check Rückversand ist mir bei 8 Euro und den zusätzlichen vermeidbaren Versandweg echt zu blöd. Unterirdisch",1,Reviewed in Germany on 3 September 2025,Herb,True,0,R2VHGJDQ84M7Z0,https://www.amazon.fr/gp/customer-reviews/R2VHGJDQ84M7Z0,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Non va,A me non funziona,1,Reviewed in Italy on 24 October 2025,Domenico Musica,True,0,R2JEZ9ZU5G8H35,https://www.amazon.fr/gp/customer-reviews/R2JEZ9ZU5G8H35,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,tomadura de pelo,"Desde luego pagar diez pavos por dos botes de plastico con dos agujeros me parece un robo y por supuesto una tomadura de pelo porque dicho bote por los agujeros que entren las avispas pueden volver a salir sin problema, la verdad es que ni lo he probado puesto que lo he devuelto, porque realmente no creo que eso funcione. La verdad es que me parece un engaño.",1,Reviewed in Spain on 3 September 2024,BBB,True,0,R19UOZ06Q1E6ES,https://www.amazon.fr/gp/customer-reviews/R19UOZ06Q1E6ES,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,NON E' SERVITO A NULLA NEL MIO CASO,"Ho piazzato le trappole perchè ho vespe che girano incessantemente sul mio terrazzo cercando di costruirsi un rifugio... ho riempito sino al segno indicato con birra e un cucchiaio di zucchero, ma le vespe girano intorno e neanche le considerano. Pessimo acquisto, richiederò il reso.",1,Reviewed in Italy on 8 August 2024,Elena B.,True,0,R1KN2XD3BW1V5P,https://www.amazon.fr/gp/customer-reviews/R1KN2XD3BW1V5P,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,"Unnötig, nutzlos und fehlkonstruiert","Tja, also was soll ich schreiben? Das Ding (besser gesagt: 2) hingen mitsamt der Wespenlockflüssigkeit in einem Bäumchen auf der Dachterasse. Keine einzige Wespe wurde gefangen. Stattdessen hat sich der Plastikbecher nach ein paar Wochen von selbst gelöst (Das beigelegte Bändchen zur Befestigung an dem Baum hat die Witterung von 8 Wochen im Berliner Raum nicht überstanden.).Dieses Ding war die totale Fehlinvestition. Ich würde wirklich keinem empfehlen, so ein hässlich-nutzloses Ding in seinen Garten, seine Terrasse oder Balkon zu hängen.",1,Reviewed in Germany on 2 August 2020,2Atlantis,True,0,R19JAX72XBCX9D,https://www.amazon.fr/gp/customer-reviews/R19JAX72XBCX9D,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,"inutile, non cattura nulla","mai catturato neppure una vespa, nonostante abbia utilizzato esche a base di miele e zucchero come suggerito dal venditore. Soldi buttati",1,Reviewed in Italy on 5 August 2024,Guido F.,True,0,R1NXRDB7H57PF,https://www.amazon.fr/gp/customer-reviews/R1NXRDB7H57PF,,2026-04-28T18:21:13.171862
B07822SW1J,,Style Name: One size,amazon.fr,,,Hay avispas por todas partes menos en las trampas.,"He adquirido varias, tengo casas en el campo e inevitablemente hay avispas...Pero las avispas no se han enterado de las trampas o no saben que son para ellas, he probado con diferentes ""cebos"" y sustancias pero siempre prefieren lo que hay fuera de estas trampas.No sirve de nada hablar con ellas y explicarles el funcionamiento de este sencillo ""artefacto"", o son sordas o extranjeras.",1,Reviewed in Spain on 14 August 2023,Miki Martz,True,0,R2JOQIDJNJ0NV2,https://www.amazon.fr/gp/customer-reviews/R2JOQIDJNJ0NV2,,2026-04-28T18:21:13.171862
