asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B0C5R5YHMZ,,Colour Name: White 2 pieces.,amazon.fr,,,Nul. A éviter. Ne fonctionne pas du tout. 😠,"J'ai mis 1 seule etoile car il n'est pas possible d'en mettre zéro!!! Ce que mérite le produit.!.!. 😠😡Les raquettes sont totalement inutiles, elles ne fonctionnent pas du tout.Rien que ce soir je me suis fait piquer par des moustiques 8 fois en moins de 5mn alors que j'avais la raquette littéralement à portée de main (je n'avais qu'à déplier le bras pour la prendre)!!! !!! !!! 😣Et il n'y avait aucune source lumineuse autre que la raquette (pas d'écran allumé, pas de lumière, absolument rien).Et le pire est que c'est un lot de 2 et qu'aucune des deux ne fonctionnent !!! !!! !!!Ne parlons même pas de la batterie qui tient au mieux 90 minutes en pleine charge.!.!.Elles vont vite prendre le chemin du retour.Pour ce prix là, on pourrait s'attendre à quelque chose de mieux. 😔A voir si la compagnie qui vend ces gadgets va répondre à mon commentaire...",1,Reviewed in France on 24 August 2025,ViVi,True,3,R1I9717O4ZMFAL,https://www.amazon.fr/gp/customer-reviews/R1I9717O4ZMFAL,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: white,amazon.fr,,,Qu'il fasse son job,Qu'il ne tue pas les insectes,1,Reviewed in France on 13 April 2026,Esperanza  Besnardiere,True,0,R2X6EMEPA6A8OC,https://www.amazon.fr/gp/customer-reviews/R2X6EMEPA6A8OC,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: white,amazon.fr,,,Défectueux,"Je l’ai commandé le 12 Octobre, et 1 mois après elle ne marche plus.Elle ne charge plus, j’ai beau avoir essayé d’autres chargeurs car je me suis dis que c’était peut être le chargeur vendu avec qui était défectueux mais ça n’a rien changé… et bien évidemment elle ne fonctionne plus au moment où le retour n’est plus possible… très déçu",1,Reviewed in France on 24 November 2025,Rey Manon,True,0,R1NT6UWM9VH2H0,https://www.amazon.fr/gp/customer-reviews/R1NT6UWM9VH2H0,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: Black,amazon.fr,,,Efficacité très limitée vorie inexistante.,"Efficacité très limitée.Certe pour les petites mouches, elels seroint tuée nette, encore faut il arriver à les toucher ou qu'elles soient attirées par la faible luminositée même dans le noir total.En ce qui concerne les mouche de taille un peu plus grosse, elles seront au mieux sonnée mais certainement pas tuées sur le coup, pour certaines, j'ai dû leur mettre 6 ""chataignes"" avant qu'elles ne meurent. Si vous espériez tuerr plus gros qu'une mouche ""verte"" passez votre chemin, ne titillez surtout pas une guêpe avec, vous perdriez...",1,Reviewed in France on 12 August 2025,Laure C,True,0,R24EWR4H5O1VRT,https://www.amazon.fr/gp/customer-reviews/R24EWR4H5O1VRT,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: white,amazon.fr,,,Aucune efficacité,"Aucune efficacité sur les moustiques avec le mode auto, de toute facon l'autonomie ne dépasse pas 30mn. Testé sur une mouche, il a fallu plusieurs contacts (elle ne se laissait pas faire) pour qu'elle soit un peu sonnée mais pas morte. Je ne sais pas si je suis tombé sur un modèle défectueux mais visiblement je ne suis pas le seul. Retour fait. Dommage.",1,Reviewed in France on 30 September 2025,Lucos,True,0,RVEXF500FD6F8,https://www.amazon.fr/gp/customer-reviews/RVEXF500FD6F8,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: White 2 pieces.,amazon.fr,,,HS au bout de 3 mois,"A fuir ! Ne fonctionne plus au bout de 3 mois, lumière et charge ok mais ne grille plus les insectes… à ce prix c’est une vraie arnaque",1,Reviewed in France on 23 December 2025,virginie lemaitre,True,0,R3USPDBEUH846G,https://www.amazon.fr/gp/customer-reviews/R3USPDBEUH846G,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: white,amazon.fr,,,"Mauvaise qualité : ne fonctionne plus très rapidement, 5 semaines c’est pas acceptable","Déjà HS : juste après 5 semaines d’utilisation. À fuir !!!Charge ok lumière ok mais les insectes se posent sur la grille sans risque, ils ne sont plus tués. Je vois que pour les autres acheteurs, il y a toujours un truc qui ne fonctionne plus, bref c’est de très mauvaise qualité.",1,Reviewed in France on 12 October 2025,ribes agnes,True,0,R1UM85MZFTG9NU,https://www.amazon.fr/gp/customer-reviews/R1UM85MZFTG9NU,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: 2 x black,amazon.fr,,,Vites hors d'usage,Chères pour ce qu'elles valent,1,Reviewed in France on 16 February 2026,salvatore alibrando,True,0,R3L8QN9NMEW4Y4,https://www.amazon.fr/gp/customer-reviews/R3L8QN9NMEW4Y4,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: white,amazon.fr,,,Pas d’électricité,La raquette ne fonctionne pas. Elle ne fait pas le coup d’électricité lorsque la mouche touche. On sœur mettre le doigts sans que ça fasse une réaction électrique.Je connais d’autre monde qui ont cette raquette qui fonctionne très bien pourtant,1,Reviewed in France on 30 September 2025,Florence,True,0,R8KOLW93VWUMV,https://www.amazon.fr/gp/customer-reviews/R8KOLW93VWUMV,,2026-04-28T18:28:34.566124
B0C5R5YHMZ,,Colour Name: white,amazon.fr,,,Poubelle,"J'avais une raquette incroyable qui attirait les moustiques avec la lumière.Pas elle.L'ancienne raquette avait le pied plat et tenait debout seule : pas elleLa lumière éclaire rien, n'attire rien.La finition est pas terrible.Je déconseille vivement cet achat",1,Reviewed in France on 11 September 2025,L'ATELIER D'HERVE,True,0,R3TL3VFCCNP9VQ,https://www.amazon.fr/gp/customer-reviews/R3TL3VFCCNP9VQ,https://m.media-amazon.com/images/I/611V2Bp2PoL._SY88.jpg; https://m.media-amazon.com/images/I/51jSoaz6QaL._SY88.jpg,2026-04-28T18:28:34.566124
