asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B0BVQSH87R,,,amazon.fr,,,Piège à moustiques !,"Plus piège à moustiques qu'à frelons/guêpes. Néanmoins,  une guêpe piégée ; les frelons passent leur chemin tranquillement :-(",1,Reviewed in France on 11 April 2026,Demare,True,0,RIN4PAVJ5V0IP,https://www.amazon.fr/gp/customer-reviews/RIN4PAVJ5V0IP,https://m.media-amazon.com/images/I/71Z8OwlGUBL._SY88.jpg,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,Inutile,Pas du tout efficace. Complètement inutile. De l’argent jeté par les fenêtres,1,Reviewed in France on 22 April 2026,Catia,True,0,RRUCP0O1XABE0,https://www.amazon.fr/gp/customer-reviews/RRUCP0O1XABE0,,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,Nul,Nul … ne fonctionne absolument pas,1,Reviewed in France on 19 April 2026,GABRIEL,True,0,R3Q6ERUOBBJZTV,https://www.amazon.fr/gp/customer-reviews/R3Q6ERUOBBJZTV,,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,Pas adapté,Trop petit ça ne fonctionne pas du tout,1,Reviewed in France on 8 April 2026,EVAIN,True,0,R307CZ9CGBLHWA,https://www.amazon.fr/gp/customer-reviews/R307CZ9CGBLHWA,,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,Le pot est fendu,L article est fendue,1,Reviewed in France on 9 April 2026,Jerome,True,0,R1X5JTZ51SRHU1,https://www.amazon.fr/gp/customer-reviews/R1X5JTZ51SRHU1,https://m.media-amazon.com/images/I/51ThXLmvkLL._SY88.jpg,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,déçue,arrivé cassé je n'ai plus que 2 articles sur 3,1,Reviewed in France on 18 August 2025,COPIN,True,0,RAOIIC1KSKDCU,https://www.amazon.fr/gp/customer-reviews/RAOIIC1KSKDCU,https://m.media-amazon.com/images/I/71ln8+31nZL._SY88.jpg,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,No funciona,"No se mete ni una sola avispa...y he puesto dentro distintos tipos de ""alimento"". Da igual. lo ignoran.",1,Reviewed in Spain on 21 April 2026,Ignacio Alonso,True,0,R37G9RENEG51AT,https://www.amazon.fr/gp/customer-reviews/R37G9RENEG51AT,,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,Sembra inutile,"Articolo completamente inutile.Arriva una confezione con 3 barattoli senza alcuna spiegazione, faccio una ricerca sul web e preparo un cocktail a base di zucchero, miele e birra.Attendo 3 giorni ma di vespe all’interno nemmeno l’ombra aspetto qualche altro giorno e poi se non funziona restituisco il tutto.",1,Reviewed in Italy on 1 August 2025,Felice De Nicola,True,0,R1STFZOPP97FBU,https://www.amazon.fr/gp/customer-reviews/R1STFZOPP97FBU,https://m.media-amazon.com/images/I/81fCLkgLzdL._SY88.jpg; https://m.media-amazon.com/images/I/81vB+Mi0QoL._SY88.jpg,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,Inutile,Assolutamente inutile. Soldi buttatiIl mio giardino è pieno di insetti ma ce ne fosse andato una dentroHanno continuato tranquillamente,1,Reviewed in Italy on 6 September 2025,Gerardo,True,0,R1IIO3X697A8U3,https://www.amazon.fr/gp/customer-reviews/R1IIO3X697A8U3,,2026-04-28T18:24:46.440235
B0BVQSH87R,,,amazon.fr,,,funktioniert nur sehr bedingt! mit viel Wohlwollen gesagt!,wenig überzeugende Vorstellung - teilweise sind die Tiere einfach rein und raus gekommen.Vermutlich sind mehr der Tiere am Lachanfall über das Produkt verstorben als lebend gefangen wurden,1,Reviewed in Germany on 24 September 2025,nicole bedenk,True,0,R3CR65XL9DREJ5,https://www.amazon.fr/gp/customer-reviews/R3CR65XL9DREJ5,,2026-04-28T18:24:46.440235
