asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,What does it do…. Absolutely nothing,This was such a disappointment. I put 2 apples out and filled it with the solution that was given and you can tell it’s vinegar. Vinegar is a very strong scent as it is and I had 2 small apples. And even though they were small I could still smell it when I am in my room.. I placed one by my kitchen trash can and one close to my kitchen sink. And it attracted a lot of these fruit flies. BUT that’s all it did and they were all just posted on top of the apple. If I were to move my hand over the apple they just all fly away at the same time.. I’m just wondering what it does. Do they go inside do they die. So far it just looks like it just attracts them to the top of the apple. Nothing else. If I were to try and throw the apple away I’m just going to have a face full of fruit flies.. these things are super annoying. So if you’re looking to kill them or get rid of them do not buy this item.. if you’re looking to collect them 🤷🏻‍♀️ then this would be a great buy. Idk for me I am not satisfied because I am definitely not trying to collect them.,1,"Reviewed in the United States on March 2, 2026",Cali Love,True,0,R1ADCTZUZHLUFY,https://www.amazon.com/gp/customer-reviews/R1ADCTZUZHLUFY,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,"Do not buy, make's the problem worse.","I bought these along with the other brand to see if they worked better than the homemade traps, they do very good catching them but the problem is the holes are way too big. My problem got worse as they continued to breed and I could not find out how I poured boiling hot water down my drains everything was clean until last night I noticed upstair's in the bathroom they were going in and out of the trap especially the large center hole and there was larvae in it. I threw all traps away and am using my diy traps and the issue is already getting better. Search diy fruit fly traps and you will have much better luck I like to rinse out and drill small holes and I mean small not like this companies in 2 liter bottles along the top sides and the cap and put apple cider vinegar with a drop of dish soap and some sugar in it if you have some fermented juice they love it too basically anything fermented you can add to the mix. It also helps to wrap or stick sticky traps around the traps to catch even more. Be aware they breed in house plant soil (how I got mine but I've sense taken them outside), drains, trash cans and keep everything clean you can also pour bleach down drains. This company is just trying to get you to keep buying these things because you can't reuse them they just keep breeding and you just keep buying more it's a never ending cycle even though your killing them they just multiply. I can't speak for the other company that sells a similar product but I think the same thing happens with that.",1,"Reviewed in the United States on July 9, 2025",I_Am_Iron_Man,True,23,RLXZTK5DFXZKT,https://www.amazon.com/gp/customer-reviews/RLXZTK5DFXZKT,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 6 Traps,amazon.com,,,Liquid Lure does not attract fruit flies - worthless,"The cute little red plastic apples are a great design. It’s too bad they are paired with lure which does not work.I’ve placed four of the six apples in areas of breeding and concentration. One on the table with plants, one right in front of me on my desk where I work, one by the kitchen sink, and one on the kitchen island next to another plant.They have been out for a couple weeks now. And not a single fruit fly can be seen inside any of the traps! In fact, I’ve already killed two flying round me this morning with the apple trap less than two feet away. Yesterday I found one fruit fly crawling around the window sill in the kitchen mere inches away from the trap. It never did go in the trap!I don’t know if the lure expires or not. It does have a faint vinegary smell. But as these were sold to me, they are absolutely worthless!",1,"Reviewed in the United States on January 28, 2026",Agrarian,True,2,RO4TELHTIJ8JE,https://www.amazon.com/gp/customer-reviews/RO4TELHTIJ8JE,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Stinky and Ineffective,"Absolutely. Turning the sarcasm dial to *unreasonable*:---I am currently living in an active infestation. I have no idea where these creatures came from or how they managed to establish a thriving civilization so quickly, having deep-cleaned my room and offering absolutely no food, water, or emotional support to these bugs. And yet, they have moved in and declared sovereignty.In a panic, I bought several traps. This one now lives on my work desk, because nothing says “professional” like taking meetings while insects launch themselves into your face like kamikaze pilots.The trap smells VILE, like rotting fruit and decay. I can smell it the moment I enter the room. The bugs are clearly obsessed with the scent, but instead of going inside the trap like advertised, they just loiter around it like it’s a sketchy bar.After more than 24 hours, one trap caught **five** bugs. The other caught **none**. Meanwhile, a different brand trap elsewhere has racked up a body count, which confirms this product’s only real function is making my room smell awful.Would not buy again unless I decide my room needs to smell like death **and** still have bugs.",1,"Reviewed in the United States on December 14, 2025",Ari,True,4,R344KI1DRWTP6O,https://www.amazon.com/gp/customer-reviews/R344KI1DRWTP6O,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Does not attract or trap fruit flies--dish soap or plug-in light works much better,"DOES NOT WORK. I have a gnat infestation in my indoor office plants. Because they are in my office, where I spend 8 hours per day, I needed them gone, stat. I tried 3 different methods of gnat elimination: (1) Terro apple-shaped fly traps; (2) Shallow dishes of liquid dish soap; (3) Zevo plug-in flying insect trap.After 3 days, here are the results:(1) Terro apple-shaped fly traps: Easy to set up and fill with their ""special"" gnat-attracting formula which I am sure is just apple cider vinegar. The apple containers are small and cute. But, they don't work. I CAUGHT 1 (ONE) GNAT using 4 different traps placed on top of soil in my plant containers.(2) Shallow dishes of dawn dish soap: Easy to set up and fill. However, the liquid soap starts to dry out and harden after several days. They are a bit of a pain to wash out and refill, icks me out, plus I think it's a waste of dish soap. I CAUGHT 50 GNATS using this method--I used 4 different shallow containers placed on top of soil in my plant containers.(3) Zevo plug-in flying insect trap. This plug-in fly trap was super easy to set up. It's basically a blue light that attracts the insects and super sticky paper (comes with replacement inserts) to trap them. I CAUGHT 40 GNATS using this method. This trap is the furthest from my plants--it's about 6 feet away. If I move it closer, it will probably work even better. This is my favorite scent-free, mess-free method that actually works.If I didn't use the other 2 methods, I would have about 100 more gnats still flying around my office space, ick. Save your money and don't buy.",1,"Reviewed in the United States on June 4, 2024",Natalie Rose,True,44,R2O98Q4WVC1DK4,https://www.amazon.com/gp/customer-reviews/R2O98Q4WVC1DK4,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Does not work at all,"So I purchased the Terro fruit fly traps based on all the positive reviews. They arrived promptly and was very excited to try them at our ice cream and smoothies store. We sometimes have 1-2 fruit flies but not very often. Either way doesn't look good, no customer wants to be bother by little pesky flies. We keep everything in the store spotless, but we'll still get a couple of those little visitors from time to time. I placed 2 traps and after a week, zero got caught. I then added the other 2 traps that came in the package. It has been a few more days since that, and still none has fallen into the trap. They liquid in them smells 100% like vinegar so that is the predominant smell in the room / area where the traps are placed. Looks like I'll be trying a different product because as I said, this one did not work for us at all.",1,"Reviewed in the United States on January 20, 2026",Hope,True,0,R2EMJONMR5NB6D,https://www.amazon.com/gp/customer-reviews/R2EMJONMR5NB6D,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 6 Traps,amazon.com,,,Didn’t Work for My Fruit Fly Problem,"Unfortunately, this was a complete waste for me. I didn’t have the 5-star experience that many others seem to have had.I’m not sure if my fruit flies were just smarter than the average ones, but I set these apple traps up around the house and — I kid you not — not a single fly went inside. They would land and sit on the trap, but none actually went into it.For me, it ended up being a waste of money, unfortunately. 🙃",1,"Reviewed in the United States on March 13, 2026",Ry2021,True,0,R3PHWNJ7K84MXI,https://www.amazon.com/gp/customer-reviews/R3PHWNJ7K84MXI,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,This does not work,"I brought this product on March 11 and started using it for  a week straight. This thing has not cought one fruit fly. I put one in the kitchen, bathroom and one in my office. They all are still there and I see more fruit flies now then when I first ordered this trap.",1,"Reviewed in the United States on March 19, 2026",Tasha,True,0,R2H7DDDJBFH5MN,https://www.amazon.com/gp/customer-reviews/R2H7DDDJBFH5MN,https://m.media-amazon.com/images/I/7193W7lhSZL._SY88.jpg,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,These Don’t Work - Do Not Buy,"I’ve had these out in multiple spots in the home for nearly one month, and they haven’t caught a single fruit fly. The plug in sticky traps with a light work much better. Do not waste your money on these. Also, the liquid seems to be just sweetened and/or watered down vinegar. These are also not reusable in any way (not that they work in the first place).",1,"Reviewed in the United States on February 28, 2026",Stacy Bo Bacy,True,0,R23DUULM3JL9H,https://www.amazon.com/gp/customer-reviews/R23DUULM3JL9H,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Nope 👎,My 3 year old swatted a fly today…It’s been about a week and so far he’s doing a better job than these fly traps 😑I’ll let yall know if they ever catch anything but at this point even if they do I wouldn’t buy these again I need immediate results.,1,"Reviewed in the United States on March 18, 2026",Shipping was excellent. Ordered it the night before got it the next day. Seems to be good quality for the price. My daughter is about 5’ tall but it still works for her. We will see how it holds up for Halloween.,True,0,R37S5IFUF7NK0K,https://www.amazon.com/gp/customer-reviews/R37S5IFUF7NK0K,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,"Doesn't work for ""fungus flies"" - tiny black fliers...","Two weeks of use, ZERO dead gnats. If you have fungus flies / gnats, this product won't help. Fruit flies seem to be attracted to the Apple cider vinegar and soap concoction, but overall not impressed for use against ""fungus flies"" (*aka tiny black flying bugs that buzz randomly around your face...). Would not recommend for this type of invasion. Next step will be throwing away all the house plants and starting over.",1,"Reviewed in the United States on February 7, 2026",LongDuck,True,0,R1LIPYGWNGEXGV,https://www.amazon.com/gp/customer-reviews/R1LIPYGWNGEXGV,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Does not work at all,"These did not catch one single gnat, despite having a gnat infestation. So water in a Tupperware bowl caught more gnats than this did. I tried to return it on Amazon, but Amazon would not let me do the return. A total waste of money.",1,"Reviewed in the United States on March 8, 2026",Amazon Customer,True,0,RY1DQ7I0S9FRG,https://www.amazon.com/gp/customer-reviews/RY1DQ7I0S9FRG,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Did I receive a bad batch?  Caught a grand total of ONE fruit fly,"I've been using this product successfully for a couple of years.  This year was an exception.  The product had its sinus-clearing vinegar smell, but the fruit flies weren't buying it.  I am not exaggerating --  I caught a single fruit fly in a month.  I'm writing this review to encourage you to ask for a replacement product ASAP if you're not catching anything in the first couple of days.  In the past, there are multiple fruit flies floating in the apple within the first 24 hours and, at minimum, multiple fruit flies congregating on the surface of the ""apple.""  Or did they change the formula this year?  Maybe I received a bad batch?  Who knows.  Until next summer when the fruit flies come back.",1,"Reviewed in the United States on November 18, 2025",Gemini,True,0,R2N8YH6IUOV44O,https://www.amazon.com/gp/customer-reviews/R2N8YH6IUOV44O,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Does not work,"Either my fruit/drain flies are too smart for this item, or it just doesn't work. I have had three of them out for two days now, and the flies do not care anything about them. Would not recommend.",1,"Reviewed in the United States on March 14, 2026",Anita,True,0,RO9T2X3E1HJXL,https://www.amazon.com/gp/customer-reviews/RO9T2X3E1HJXL,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Waste of money! Over 30 days and no trapped bugs.,We live around multiple mature trees and get gnats and fruit flies every season change. We put 8 of these around our house and have had them out for over a month. NOT A SINGLE TRAP HAS ANY BUGS IN IT! It does not attract them or trap them as described. Waste of money!,1,"Reviewed in the United States on February 22, 2026",Marie D. Harman,True,0,R1IL3X3IB699YP,https://www.amazon.com/gp/customer-reviews/R1IL3X3IB699YP,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 6 Traps,amazon.com,,,Save your money,"Totally garbage item and waste of money. I might as well of just reached In the cupboard and poured apple cider vinegar in a cup. House is totally full of fruit flies and after days this thing has trapped one. Will never buy again, I’ll stick to using zevo spray instead that actually kills on contact. I have it one star for the cute little apple.",1,"Reviewed in the United States on February 7, 2026",DWilliams,True,0,R3JC7GADPZNUOF,https://www.amazon.com/gp/customer-reviews/R3JC7GADPZNUOF,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif; https://m.media-amazon.com/images/I/61RYN7Hds1L._SY88.jpg,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Waste of money,"Draws them only, but doesn't trap or keep them from reproducing well AT ALL. Still have more gnats than ever. Will have to raid bomb. Honestly I felt it was a waste of money.",1,"Reviewed in the United States on March 17, 2026",Jacqueline M,True,0,R2BVGEWDANCLI,https://www.amazon.com/gp/customer-reviews/R2BVGEWDANCLI,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Defective traps,1 of the 4 traps was cracked when I received it having the fluid leak out every where and the site won't allow me to request a return. Company phone number is busy. The other 3 traps didn't work any way. The fruit flies flew right past it.,1,"Reviewed in the United States on February 24, 2026",Lynn,True,0,R7IXLMER8H1N7,https://www.amazon.com/gp/customer-reviews/R7IXLMER8H1N7,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Terro Fruit Fly Traps Were a DUD - Buyer Beware,"My advice is buyer beware. The Terro Fruit Fly Traps were a complete dud.  They did not attack fruit flies and were a complete waste of my time and money.  After using them for 2 days with no results I contacted Terro Customer Service and was told that it could take up to 7 days for the product to work.  I was also told to call them back if the product did not work or if Amazon for any reason could not issue a refund.When I purchased the Terro traps the return deadline was supposed to be available until 10-1-25.  Today is 9-19-25.  Unfortunately, this product did not work at all and after contacting Terro again as instructed by the previous representative they will not issue a refund or completely replace the defective product.  If I could I would give these bait traps zero stars.",1,"Reviewed in the United States on September 19, 2025",Customer Review,True,3,R1TBY609E7BHX3,https://www.amazon.com/gp/customer-reviews/R1TBY609E7BHX3,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Did Not Work For Me,"Been using 2 of these in my problem areas for a week now, and this thing has only (1) knat in it.  I've killed more with my hands than it has.  I'm disappointed.",1,"Reviewed in the United States on March 12, 2026",Shaundra,True,0,R1K9CMERKEWS7Y,https://www.amazon.com/gp/customer-reviews/R1K9CMERKEWS7Y,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,does not work,"useless...2 traps deloyed for a week and not a single bug caught, no reduction in the fruit flies in the area either - and amazon will not accept returns, which I understand - but save your money on this one.",1,"Reviewed in the United States on March 2, 2026",Kindle Customer,True,0,R26M3PFSXNSW4S,https://www.amazon.com/gp/customer-reviews/R26M3PFSXNSW4S,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,not as described and ineffective,"worthless. save your money.1. The liguid solution that's supposed to last 180 days is not resealable, but is a twist off cap top. Once the cap top is removed there is no way to reseal it.2. the product doesn't work. Caught no flies in 48 hours even though I deployed it in 4 locations in my house3. Product is not eligible for returnsBuy at electric fly zapper instead. They work great",1,"Reviewed in the United States on January 18, 2026",Kanoinpi,True,0,RCYMHIDEL5BAO,https://www.amazon.com/gp/customer-reviews/RCYMHIDEL5BAO,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Not worth it for me,"I didn’t think this was worth the buy. It didn’t do anything for the gnats or the flies in my kitchen. I followed the directions, but the traps just sat there while the bugs kept doing whatever they wanted. Definitely not the results I hoped for.",1,"Reviewed in the United States on February 21, 2026",formygirlz331,True,0,R2L7M1KF3U3GY,https://www.amazon.com/gp/customer-reviews/R2L7M1KF3U3GY,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Ineffective Product,"This product did NOT work. I never felt so compelled to write reviews before and it’s not even too expensive in my opinion (though I do plan on pursuing a refund because of how useless it is.) I felt so frustrated with the problem of fruit flies suddenly appearing in my apartment for the first time ever. I was looking forward for this to do the trick. It didn’t. The flies were definitely attracted to the smell of the apple cider vinegar solution. They would sit on TOP of the apple but not go inside. Not a single one got trapped. I felt SO let down. I felt my Zevo plug-in to be more effective at luring fruit flies in. Albeit it is taking longer than expected. With the average lifespan of a fruit fly being 40-50 days, I hate the fact that I might need to wait 30 more days for all of them to die. I just don’t want to keep being let down by products as this one has. Super bummed.",1,"Reviewed in the United States on July 20, 2025",Katharina,True,13,R1VAM8D5FXSF1P,https://www.amazon.com/gp/customer-reviews/R1VAM8D5FXSF1P,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif; https://m.media-amazon.com/images/I/71R+td2DBRL._SY88.jpg,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,No luck.,"Sorry, but it’s a no for me. Tried different placements and everything. No dice.Went with the plugin blue light with sticky cards and have just about eradicated the problem.",1,"Reviewed in the United States on March 20, 2026",Gary Chance,True,0,R2YHLZ4YOJNYHJ,https://www.amazon.com/gp/customer-reviews/R2YHLZ4YOJNYHJ,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Doesnt work well and doesnt last long,The traps barely caught any fruit flies. 3 of the 4 traps have totally evaporated within just two weeks without catching a single fruit fly. One trap caught about 5 and that was it. Not worth the money,1,"Reviewed in the United States on February 27, 2026",Brian,True,0,R2VDDJ92AZCQ1S,https://www.amazon.com/gp/customer-reviews/R2VDDJ92AZCQ1S,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Did not work at all,"Completely ineffective. I followed the instructions exactly and placed the traps near fruit and trash areas, but they did nothing to reduce or eliminate fruit flies. After giving them plenty of time, there was no noticeable improvement at all. Unfortunately, this product was a waste of money for me and did not work as advertised.",1,"Reviewed in the United States on February 4, 2026",Invisible6111,True,0,R3L135LCH2WFWM,https://www.amazon.com/gp/customer-reviews/R3L135LCH2WFWM,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,The only thing this traps is you because it looks cute,"I was very dissatisfied with this product. It did not attract nor catch the flies. The fluid they give you isn't very much and it evaporates quickly - like a little over a week. I will not buy this product again. I have tried other products and should have stuck to just purchasing them, but I thought, ""How cute, a little apple to sit on my counter.",1,"Reviewed in the United States on January 20, 2026",Julie Neese,True,0,RKENX3IW36J1K,https://www.amazon.com/gp/customer-reviews/RKENX3IW36J1K,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Does not work. Do not waste your money!,Would Rate a zero if I could.  Do not waste money on this product. Does not work. Did not catch a single gnat.  I installed Zevo Plug-in Insect Traps instead and very quickly have captured thousands of gnats around my home. Apparently this Terro product is not returnable or refundable.,1,"Reviewed in the United States on February 6, 2026",Amazon Customer,True,0,RCBPCGAFGTVAZ,https://www.amazon.com/gp/customer-reviews/RCBPCGAFGTVAZ,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 6 Traps,amazon.com,,,Updated Review,The squirt bottle insert worked a lot better than the plastic slider insert. Maybe it was more potent in the squirt bottle insert but its been out for over a day and not a single fly but before I would have multiple flies dead,1,"Reviewed in the United States on February 14, 2026",Kindle Customer,True,0,R3KKE6H09IZKM7,https://www.amazon.com/gp/customer-reviews/R3KKE6H09IZKM7,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 6 Traps,amazon.com,,,"So far, nothing.","My oldest son suggested I try these because they worked for him when a condo neighbor left their trash out overnight for early morning concierge pick up.  I live up in the mountains on a farm with fruit trees, cattle & lots of land used for gardening.  Sometimes when you open the door, you think they must have been lined up just waiting to enter the RV.  Annoying little creatures they are.  I ordered one set of these, but somehow I must have ordered another since I have two and have tried to cancel one before they got here but it didn't take.  I'll keep the one 6 pack, but sending the other back, and not going to keep the subscription unless they start working, at that point I will update.  For now, the gnats will fly around it, land on it, but not go in it.",1,"Reviewed in the United States on July 31, 2025",Kountry Aire Life,True,3,R21G4LSRBC8E9H,https://www.amazon.com/gp/customer-reviews/R21G4LSRBC8E9H,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,caught one fly,left this out for about a week and a half and it caught one fly. all it did was stink up my kitchen basically.,1,"Reviewed in the United States on March 18, 2026",Annie,True,0,R1GBG7FNKIDDU2,https://www.amazon.com/gp/customer-reviews/R1GBG7FNKIDDU2,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 6 Traps,amazon.com,,,Do it yourself is better IMHO,Did an experiment and poured the same solution consisting of apple cider vinegar and it seems like the home made version than this product.,1,"Reviewed in the United States on March 17, 2026",Amazon Customer,True,0,R3COAV43NVAZQ3,https://www.amazon.com/gp/customer-reviews/R3COAV43NVAZQ3,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif; https://m.media-amazon.com/images/I/71c02vsdpEL._SY88.jpg,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,"If it ain't broke, don't fix it!",The design has changed. These used to be very effective at trapping fruit flies but now they catch nothing. I hope they return to the old design.,1,"Reviewed in the United States on March 9, 2026",Kitty,True,0,RQ5BPGB3EPDH0,https://www.amazon.com/gp/customer-reviews/RQ5BPGB3EPDH0,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Plastic and vinegar waste of money,Did not work at all . It's literally vinegar in a plastic apple . We have a major fruit fly issue all of the sudden . I purchased these based on reviews.  Had then all over the house for over two weeks now and only 1 fly went in . Definitely dont reccomend,1,"Reviewed in the United States on January 19, 2026",Marshs Ark,True,0,R2UEVD5LY9LN2,https://www.amazon.com/gp/customer-reviews/R2UEVD5LY9LN2,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Don’t waste your money with this merchant,The packaging isn’t as shown in the picture and the liquid to place in the trap is just apple cider vinegar‼️🤬 I already gave apple cider vinegar the traps I purchased from other merchants had a clear liquid that actually WORKED‼️ Don’t waste your money. You can buy apple cider vinegar at your local grocery store put some plastic wrap over a disposable cup and poke tiny holes in it. Because apple cider vinegar is all you get from them. It doesn’t even give me the option for a refund,1,"Reviewed in the United States on December 7, 2025",Priscilla Dabney,True,0,R5I1MIN2OFREX,https://www.amazon.com/gp/customer-reviews/R5I1MIN2OFREX,,2026-03-22T17:27:09.999146
B0BX4GQF68,,Style: 4 Traps,amazon.com,,,Ineffective and useless,"In the four days that I’ve had this product spread around my house, it’s caught two flies altogether. It’s just apple cider vinegar essentially. You could easily make this at home. I just got a different plug-in product and that has proven to be incredibly effective.",1,"Reviewed in the United States on January 25, 2026",Donica Polce,True,0,RQC9SZ4AES6Y9,https://www.amazon.com/gp/customer-reviews/RQC9SZ4AES6Y9,,2026-03-22T17:27:09.999146
