asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B01ADEMJFQ,,,amazon.es,,,Como tener el pelo lleno de jabón,"No sé si es eficaz o no, pero puedo decir que es muy jabonoso y deja el pelo muy mojado. Además, no se distribuye de forma uniforme en el pelo, se queda como en manchas de jabón... Lo compré porque lo aconsejaba Lucía mi pediatra, pero evidentemente es una operación de marketing, porque el spray es bastante incómodo de usar.",1,Reviewed in Spain on 27 February 2026,Cliente Amazon,True,0,R10BERFGCR3WY4,https://www.amazon.es/gp/customer-reviews/R10BERFGCR3WY4,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Caja abierta en malas condiciones,La caja del producto venía abierta y dañado el cartón. Sensación de haber sido usado,1,Reviewed in Spain on 11 October 2025,Mariangeles,True,0,R3BG7F17M4WTU6,https://www.amazon.es/gp/customer-reviews/R3BG7F17M4WTU6,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Reseca el pelo,Este producto reseca el pelo considerablemente.,1,Reviewed in Spain on 3 October 2025,Tgarcia,True,0,R1B984RN8HPKE,https://www.amazon.es/gp/customer-reviews/R1B984RN8HPKE,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Deja el pelo con apariencia de grasa,"No se si cumplirá su función, pues deja el pelo que parece grasiento, así que no lo he usado para la calle. Además aunque el olor no sea malo, huele en exceso.",1,Reviewed in Spain on 26 January 2025,Marta,True,0,R2CQTJ4LNMJ5G3,https://www.amazon.es/gp/customer-reviews/R2CQTJ4LNMJ5G3,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Engaño?,"No pone absolutamente nada sobre piojos en el envase, probablemente porque sería publicidad engañosa y no dejan devolverlo.",1,Reviewed in Spain on 2 April 2025,Lalyfbr,True,0,R3FIVM41OIJH2P,https://www.amazon.es/gp/customer-reviews/R3FIVM41OIJH2P,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Esperaba algo mas,"Me fie de los comentarios que había, y la verdad que si huele genial, aunque el precio me parece caro para el mini botecito que viene. Lamentablemente este producto no cumple su función principal que es la de repeler piojos. Mi recomendación comprar una buena liendrera y los productos del mercadona para ello, eso si cumplen su función perfectamente y son asequibles.",1,Reviewed in Spain on 9 March 2024,Emy P.,True,0,R290QS85L0M3NW,https://www.amazon.es/gp/customer-reviews/R290QS85L0M3NW,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Llegó el bote vacío,"El producto en sí me gusta de otras veces que lo he comprado, aunque para mi gusto preferiría que no tuviera fragancia y la botella es muy pequeña. El problema es que la botella llegó desenroscada y vacía y no hay manera de recibir respuesta ni de Amazon ni de la empresa. No creo que sea tan complicado devolver un producto dañado ni recibir uno nuevo a cambio o una devolución.",1,Reviewed in Spain on 4 December 2023,kjp,True,0,R10Y8JVNFTKGRB,https://www.amazon.es/gp/customer-reviews/R10Y8JVNFTKGRB,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Es como agua,Es como si echarias agua no vale para nada,1,Reviewed in Spain on 31 March 2025,ramona,True,0,R30FB7XXGSJ1K3,https://www.amazon.es/gp/customer-reviews/R30FB7XXGSJ1K3,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Abusivo el precio!,"El producto es una estafa en toda regla... Vale igual q un bote de mas fel doble de producto... Estoy super indignada... Un abuso bestial... Y encima no admite devolución, cuando es el mismo Amazon quien lo vende...",1,Reviewed in Spain on 25 February 2024,Yo misma,True,0,R1IUC8B2E3Y5D3,https://www.amazon.es/gp/customer-reviews/R1IUC8B2E3Y5D3,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,No volveré a comprarlo,"No me ha gustado para nada. Ensucia mucho el pelo y lo reseca, no ayuda a desenredar.",1,Reviewed in Spain on 3 October 2024,No me ha gustado nada. Ensucia mucho el pelo y lo reseca.,True,0,R1CWKNTNS7ARY8,https://www.amazon.es/gp/customer-reviews/R1CWKNTNS7ARY8,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Ojo! Es el bote pequeño,Esperaba el bote de 250 ml. No es tan barato entonces ...,1,Reviewed in Spain on 28 September 2024,Esther Fernández Nuñez,True,0,R7Y0MKW5KVTSA,https://www.amazon.es/gp/customer-reviews/R7Y0MKW5KVTSA,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Hace espuma,"No me gusta, pone no aclarar pero hace espuma y es como si no le hubiera aclarado el pelo. No se si será eficaz o no pero deja el pelo como sucio, con espuma.",1,Reviewed in Spain on 17 October 2023,marta saiz,True,0,R2CO1OU5MD5SRR,https://www.amazon.es/gp/customer-reviews/R2CO1OU5MD5SRR,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,No he podido ni probarlo,La pistola no funciona. He tenido que solicitar devolución.,1,Reviewed in Spain on 25 September 2024,Anais,True,0,R2REIAF2OE8SH5,https://www.amazon.es/gp/customer-reviews/R2REIAF2OE8SH5,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,No sirva para matar piojos,"Si lo queréis para tenir los piojos a raya, no os lo aconsejo. No mata ni piojos ni liendres. Después de ponerlo 3 días seguidos los piojos campaban libremente. Decir que el aroma es bueno y ayuda a desenredar el pelo, pero no mata piojos",1,Reviewed in Spain on 20 December 2022,Emma V.,True,0,R3AERLJFO4WFQD,https://www.amazon.es/gp/customer-reviews/R3AERLJFO4WFQD,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,No funciona,Lo compré por las buenas reseñas y nos ha defraudado.Le hemos estado poniendo a la niña todos los días y vino de todos modos infestada de piojos.,1,Reviewed in Spain on 4 December 2023,Minu,True,0,R3AJ7TDNX1POLL,https://www.amazon.es/gp/customer-reviews/R3AJ7TDNX1POLL,,2026-04-14T21:48:32.708687
B01ADEMJFQ,,,amazon.es,,,Ensucia pelo,Ensucia mucho el.pelo. otros líquidos no ensucian. Deja pelo sucio como grasiento.,1,Reviewed in Spain on 23 May 2024,Cliente Amazon,True,0,R3TD9PNS9E4M0Y,https://www.amazon.es/gp/customer-reviews/R3TD9PNS9E4M0Y,,2026-04-14T21:48:32.708687
