asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Leider ist das Produkt ausgelaufen,"Beim Auspacken des Shampoos habe ich leider bemerkt, dass die Flasche am Hals undicht ist und einiges vom Produkt ausgelaufen ist. Der Beipackzettel war komplett mit der öligen Flüssigkeit getränkt. Da das Produkt nicht gerade günstig ist, habe ich es direkt retourniert.",1,Reviewed in Germany on 21 March 2026,M.H.,True,0,R3UR8SI0R9RMLS,https://www.amazon.de/gp/customer-reviews/R3UR8SI0R9RMLS,https://m.media-amazon.com/images/I/61n-RVP8h9L._SY88.jpg,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Horrible oily solution,"Not sure that product worked to begin with, but the worse of it all is the consistency: the fact that they call it a shampoo is a mystery honestly.  It is a very oily solution that covered everything in the bathroom and on my child body and was very difficult to rince off, needed multiple times to use soap to remove it, was running out on my little toddler face, would  absolutely not recommend for little ones at all",1,Reviewed in Germany on 27 October 2025,Mouttaki Housna,True,0,R1DZ2GOBLXXVCQ,https://www.amazon.de/gp/customer-reviews/R1DZ2GOBLXXVCQ,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Benutzter Artikel!,Achtung der Läusekamm in der Verpackung war bereits benutzt und es befanden sich tote Läuse darauf!,1,Reviewed in Germany on 2 November 2025,Teresa,True,0,R2Y9C183UU57NQ,https://www.amazon.de/gp/customer-reviews/R2Y9C183UU57NQ,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Geh zur Apotheke,"Spar das Geld, Zeit und Nerven und hol ein Produkt aus der Apotheke...3 x dieses Produkt angewandt..Läuse sind immer noch da",1,Reviewed in Germany on 12 October 2025,Susann,True,0,RC2PG9JKSHEWI,https://www.amazon.de/gp/customer-reviews/RC2PG9JKSHEWI,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (2er Pack),amazon.de,,,Schade eigentlich,Bei uns hat es leider nicht gewirkt. Trotz der 20min wartezeit haben Läuse überlebt. Da habe ich mir etwas mehr erwartet.,1,Reviewed in Germany on 30 September 2025,Kindle-Kunde,True,0,RK6TJ5ACDWLPT,https://www.amazon.de/gp/customer-reviews/RK6TJ5ACDWLPT,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Teile fehlen,Es fehlte der Kamm,1,Reviewed in Germany on 27 October 2025,beck stefanie,True,0,R17HH4XP9WJBIG,https://www.amazon.de/gp/customer-reviews/R17HH4XP9WJBIG,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Ekelhaft,Also unverschämt habe Verpackung aufgemacht läusekamm war benutz voll mit Läuse und haaren 🤢🤢,1,Reviewed in Germany on 17 August 2025,Amazon Kunde,True,0,RSFC0EI979LKL,https://www.amazon.de/gp/customer-reviews/RSFC0EI979LKL,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Absolute Enttäuschung.,"Funktioniert überhaupt nicht. Habe es an 2 Tagen hintereinander sogar angewendet weil nach dem ersten Mal noch lebende Läuse da waren, und selbst nach 2 mal Leben da noch welche. Absoluter Fehlkauf und schade ums Geld",1,Reviewed in Germany on 5 June 2025,Amemia,True,2,R1XYU5OM7TE3EX,https://www.amazon.de/gp/customer-reviews/R1XYU5OM7TE3EX,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Nie wieder,"Furchtbar. Lässt sich überhaupt nicht verteilen, sehr ölig und hilft auch nicht . Leider nie wieder",1,Reviewed in Germany on 13 June 2025,Stach Rico,True,0,RLTA4OMUHT060,https://www.amazon.de/gp/customer-reviews/RLTA4OMUHT060,,2026-04-14T11:11:24.706971
B0C5JMZDH3,,Size Name: 120 ml (1er Pack),amazon.de,,,Kamm,Der Kamm ist viel zu weich.... nicht für Läuse geeignet,1,Reviewed in Germany on 10 June 2025,Kerstin,True,0,R1CJ4SD7IVALJ8,https://www.amazon.de/gp/customer-reviews/R1CJ4SD7IVALJ8,,2026-04-14T11:11:24.706971
