asin,variant_asin,variant,marketplace,brand,product_title,title,body,rating,date,author,verified_purchase,helpful_votes,review_id,review_url,images,scrape_date
B0BPCZLPC2,,,amazon.it,,,Delusione totale: secca i capelli e non protegge affatto,"Ho acquistato questo shampoo Bacterisan basandomi sulle recensioni positive e sull'etichetta ""Scelta Amazon"", sperando di trovare una soluzione preventiva efficace per il rientro a scuola di mia figlia. Purtroppo, l'esperienza si è rivelata disastrosa sotto quasi tutti i punti di vista e non capisco l'entusiasmo generale attorno a questo prodotto.Innanzitutto, la promessa principale di ""protezione"" è stata completamente disattesa. Nonostante un utilizzo quotidiano e scrupoloso, seguendo alla lettera le istruzioni per creare una barriera protettiva, mia figlia è tornata a casa con i pidocchi dopo meno di due settimane di utilizzo. Quindi, come preventivo, per la nostra esperienza è stato assolutamente inefficace e abbiamo dovuto procedere comunque con trattamenti molto più aggressivi per risolvere il problema.In secondo luogo, la dicitura ""districante"" presente sul flacone è a dir poco fuorviante. Invece di ammorbidire la chioma, questo shampoo ha reso i capelli incredibilmente aridi, opachi e stopposi al tatto, simili alla paglia. Pettinarli dopo il lavaggio è diventato un incubo fatto di nodi e pianti, costringendomi ad utilizzare enormi quantità di balsamo di un'altra marca per rimediare al danno fatto da questo lavaggio.Infine, l'odore di albero del tè (tea tree) è eccessivamente forte e pungente, quasi chimico, e persiste troppo a lungo, risultando fastidioso per un bambino. Considerando il prezzo non proprio economico per soli 250 ml, sono rimasto profondamente deluso. Non lo ricomprerò assolutamente e tornerò ai marchi farmaceutici che, pur costando uguale, offrono garanzie migliori. Soldi buttati.",1,Reviewed in Italy on 10 January 2026,Demy,True,0,R2TLARJUDBDL8I,https://www.amazon.it/gp/customer-reviews/R2TLARJUDBDL8I,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Shampoo normale,È uno shampoo normale. Per i pidocchi non fa nulla.,1,Reviewed in Italy on 13 September 2025,Nicola e Cinzia,True,0,R2RJEEY9BW9D8X,https://www.amazon.it/gp/customer-reviews/R2RJEEY9BW9D8X,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Passez votre chemin,Ne fonctionne pas. Un mois après l'achat mon fils rentre à la maison après l'école en de grattant et voilà qu'il avait déjà dès poux,1,Reviewed in France on 20 October 2025,belize,True,0,RAHSQXETZP4VG,https://www.amazon.it/gp/customer-reviews/RAHSQXETZP4VG,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Inefficace,"À titre personnel , n'a pas du tout etait efficace en prévention.Néanmoins il sent bon .",1,Reviewed in France on 24 October 2025,léa m.,True,0,R3PL9RPI261W17,https://www.amazon.it/gp/customer-reviews/R3PL9RPI261W17,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Malo,No repele malo,1,Reviewed in Spain on 18 May 2025,roberto ferreira perez,True,0,R2AWPHW1K2Z0K8,https://www.amazon.it/gp/customer-reviews/R2AWPHW1K2Z0K8,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Nessuno shampoo respinge i pidocchi,"Come tutti i prodotti “preventivi”, non ha alcuna efficacia. Shampo e spray preventivi non servono assolutamente a nulla (o perlomeno hanno un efficacia veramente trascurabile). Preso due volte i pidocchi nonostante l’utilizzo quotidiano di entrambi i prodotti. L’unico modo per prevenire il problema é passare ogni giorno il pettinino e fare il trattamento non appena si trova un uovo o un parassita. Per il resto posso dire che ha un buon profumo e lascia i capelli molto morbidi.",2,Reviewed in Italy on 30 July 2025,Mark,True,0,R3BVPF8CON9EOF,https://www.amazon.it/gp/customer-reviews/R3BVPF8CON9EOF,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,No protege nada,"Como champú, correcto, pero no protege contra piojos. Ni el árbol de té ni el vinagre de quassia son efectivos. Mejor un protector en acondicionador que tenga octanediol",2,Reviewed in Spain on 19 June 2025,Silvia GT,True,0,R2QI1QK8GBC1M7,https://www.amazon.it/gp/customer-reviews/R2QI1QK8GBC1M7,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Efficacité pas top,"On ne faisait plus que des shampoings avec ce préventif. Les poux, ça ne les a pas arrêtés, ils sont toujours revenus. Ou alors c'est leur antipoux qui ne marche pas. Après avoir passé 100 balles avec ces produits peu efficaces, je suis passé aux méthodes de grand-mère (qui consiste en gros à appliquer une mixture huile vinaigre) et là j'ai eu du résultat. J'ai 5 enfants dont 4 filles, tous avec des cheveux crépus, ce qui, il est vrai, demande beaucoup plus d'efficacité que je n'avais qu'un garçon aux cheveux courts et raides.",2,Reviewed in France on 4 December 2023,Didier Charriere,True,0,R7BKEZDFUYS72,https://www.amazon.it/gp/customer-reviews/R7BKEZDFUYS72,,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,No puede entrar en los ojos de los niños,#PROS-Genera mucha espuma.-Suavidad en el pelo de tu peque.-Olor suave y duradero a manzana.#CONTRAS-No puede entrar en los ojos de los niños.-Envase pequeño para un uso diario.,2,Reviewed in Spain on 28 July 2023,DΛMIΛП ᄂӨPΣZ,False,0,RF3AKH21Q7TAQ,https://www.amazon.it/gp/customer-reviews/RF3AKH21Q7TAQ,https://m.media-amazon.com/images/I/710xaGaGcTL._SY88.jpg,2026-04-14T22:35:21.177085
B0BPCZLPC2,,,amazon.it,,,Ottimo prodotto,Ottimo prodotto per bambini,3,Reviewed in Italy on 5 February 2026,Victoria,True,0,RJJUDPPFTWVKK,https://www.amazon.it/gp/customer-reviews/RJJUDPPFTWVKK,,2026-04-14T22:35:21.177085
